1.43870629,1.43403138,1.43109453,16.174,0,7.5
1.43870629,1.43403138,1.43109453,18.37,-18.37,12.2
1.43870629,1.43403138,1.43109453,20,0,6.4
1.43870629,1.43403138,1.43109453,23.105,0,5
1.43870629,1.43403138,1.43109453,25.1,0,5.4
1.43870629,1.43403138,1.43109453,29.9,0,4.8
1.43870629,1.43403138,1.43109453,29.99,0,16.5
1.43870629,1.43403138,1.43109453,34.657,0,4
1.43870629,1.43403138,1.43109453,34.657,0,12.5
1.43870629,1.43403138,1.43109453,39.61,-39.61,6.2
1.43870629,1.43403138,1.43109453,39.9,0,4.1
1.43870629,1.43403138,1.43109453,39.99,0,11.6
1.43870629,1.43403138,1.43109453,46.21,0,4
1.43870629,1.43403138,1.43109453,46.21,0,9
1.43870629,1.43403138,1.43109453,49.89,-49.89,5.3
1.43870629,1.43403138,1.43109453,59.98,0,3.4
1.43870629,1.43403138,1.43109453,59.98,0,8
1.43870629,1.43403138,1.43109453,60.12,-60.12,4.7
1.43870629,1.43403138,1.43109453,69.314,0,7
1.43870629,1.43403138,1.43109453,79.07,-79.07,4.1
1.43870629,1.43403138,1.43109453,79.98,0,3
1.43870629,1.43403138,1.43109453,79.98,0,6.6
1.43870629,1.43403138,1.43109453,100,0,2.8
1.43870629,1.43403138,1.43109453,100,0,5.8
1.43870629,1.43403138,1.43109453,119.12,-119.12,3.4
1.43870629,1.43403138,1.43109453,199.99,0,2.4
1.43870629,1.43403138,1.43109453,199.99,0,4.1
1.43870629,1.43403138,1.43109453,399.9,0,2.2
1.46557304,1.45873799,1.45423987,-229.77,229.77,3.5
1.46557304,1.45873799,1.45423987,-138.08,138.08,3.5
1.46557304,1.45873799,1.45423987,-115.007,115.007,2.5
1.46557304,1.45873799,1.45423987,-114.615,0,2.5
1.46557304,1.45873799,1.45423987,-92.23,92.23,3.5
1.46557304,1.45873799,1.45423987,-92.083,92.083,2.5
1.46557304,1.45873799,1.45423987,-91.692,0,2.5
1.46557304,1.45873799,1.45423987,-91.69,0,3.5
1.46557304,1.45873799,1.45423987,-68.78,0,3.5
1.46557304,1.45873799,1.45423987,-68.769,0,2.5
1.46557304,1.45873799,1.45423987,-46.236,46.236,2.5
1.46557304,1.45873799,1.45423987,-45.846,0,2.5
1.46557304,1.45873799,1.45423987,-45.84,0,3.5
1.46557304,1.45873799,1.45423987,-34.385,0,2.5
1.46557304,1.45873799,1.45423987,-22.923,0,2
1.46557304,1.45873799,1.45423987,13.75,0,6
1.46557304,1.45873799,1.45423987,16.045,0,8.5
1.46557304,1.45873799,1.45423987,16.05,0,5
1.46557304,1.45873799,1.45423987,16.66,0,9.53
1.46557304,1.45873799,1.45423987,16.663,0,9.53
1.46557304,1.45873799,1.45423987,17.42,0,8.7
1.46557304,1.45873799,1.45423987,17.421,0,7.25
1.46557304,1.45873799,1.45423987,18.34,0,4.5
1.46557304,1.45873799,1.45423987,18.34,0,7.5
1.46557304,1.45873799,1.45423987,21.06,-21.06,10.9
1.46557304,1.45873799,1.45423987,22.92,0,4
1.46557304,1.45873799,1.45423987,22.92,0,7.04
1.46557304,1.45873799,1.45423987,22.923,0,5.84
1.46557304,1.45873799,1.45423987,22.923,0,7
1.46557304,1.45873799,1.45423987,23.8,0,6.35
1.46557304,1.45873799,1.45423987,23.804,0,6.35
1.46557304,1.45873799,1.45423987,27.508,0,4.5
1.46557304,1.45873799,1.45423987,27.508,0,6
1.46557304,1.45873799,1.45423987,27.51,0,3.5
1.46557304,1.45873799,1.45423987,34.385,0,4.43
1.46557304,1.45873799,1.45423987,34.385,0,12.5
1.46557304,1.45873799,1.45423987,34.39,0,5.63
1.46557304,1.45873799,1.45423987,35.707,0,5
1.46557304,1.45873799,1.45423987,35.71,0,5
1.46557304,1.45873799,1.45423987,36.68,0,3
1.46557304,1.45873799,1.45423987,41.262,0,5
1.46557304,1.45873799,1.45423987,44.938,-44.938,5.66
1.46557304,1.45873799,1.45423987,44.94,-44.94,5.66
1.46557304,1.45873799,1.45423987,45.848,0,3.79
1.46557304,1.45873799,1.45423987,45.85,0,4.99
1.46557304,1.45873799,1.45423987,45.85,0,9
1.46557304,1.45873799,1.45423987,47.609,0,4
1.46557304,1.45873799,1.45423987,47.61,0,4
1.46557304,1.45873799,1.45423987,54.136,-54.136,5.52
1.46557304,1.45873799,1.45423987,54.308,0,3.42
1.46557304,1.45873799,1.45423987,55.016,0,5
1.46557304,1.45873799,1.45423987,57.308,0,3.42
1.46557304,1.45873799,1.45423987,68.545,-68.545,4.87
1.46557304,1.45873799,1.45423987,68.77,0,5
1.46557304,1.45873799,1.45423987,68.77,0,7
1.46557304,1.45873799,1.45423987,68.789,0,3.18
1.46557304,1.45873799,1.45423987,68.79,0,4.38
1.46557304,1.45873799,1.45423987,71.41,0,4
1.46557304,1.45873799,1.45423987,71.413,0,4
1.46557304,1.45873799,1.45423987,80.231,0,3.01
1.46557304,1.45873799,1.45423987,91.094,-91.094,3.78
1.46557304,1.45873799,1.45423987,91.69,0,7
1.46557304,1.45873799,1.45423987,91.692,0,2.88
1.46557304,1.45873799,1.45423987,91.8,0,1.6
1.46557304,1.45873799,1.45423987,95.218,0,4
1.46557304,1.45873799,1.45423987,95.22,0,4
1.46557304,1.45873799,1.45423987,114.075,-114.075,3.42
1.46557304,1.45873799,1.45423987,114.615,0,2.71
1.46557304,1.45873799,1.45423987,114.62,0,7
1.46557304,1.45873799,1.45423987,119.02,0,4
1.46557304,1.45873799,1.45423987,119.022,0,4
1.46557304,1.45873799,1.45423987,136.957,-136.957,3.68
1.46557304,1.45873799,1.45423987,142.827,0,4
1.46557304,1.45873799,1.45423987,142.83,0,4
1.46557304,1.45873799,1.45423987,182.851,-182.851,3.38
1.46557304,1.45873799,1.45423987,183.392,0,2.44
1.46557304,1.45873799,1.45423987,228.725,-228.725,3.21
1.46557304,1.45873799,1.45423987,228.73,-228.73,3.21
1.46557304,1.45873799,1.45423987,238.04,0,4
1.46557304,1.45873799,1.45423987,238.044,0,4
1.46557304,1.45873799,1.45423987,274.6,-274.6,3.09
1.46557304,1.45873799,1.45423987,274.601,-274.601,3.09
1.46557304,1.45873799,1.45423987,457.933,-457.933,3.35
1.46557304,1.45873799,1.45423987,476.089,0,4
1.46557304,1.45873799,1.45423987,476.09,0,4
1.46557304,1.45873799,1.45423987,918,0,1.6
1.5253195,1.51712182,1.51183643,-104.2,104.2,5
1.5253195,1.51712182,1.51183643,-64.6,0,5
1.5253195,1.51712182,1.51183643,-52.1,52.1,2.5
1.5253195,1.51712182,1.51183643,-51.68,0,3.5
1.5253195,1.51712182,1.51183643,-51.68,0,5
1.5253195,1.51712182,1.51183643,-25.84,0,3.5
1.5253195,1.51712182,1.51183643,-20.67,0,3.5
1.5253195,1.51712182,1.51183643,15.5,0,8.06
1.5253195,1.51712182,1.51183643,18.09,0,4.5
1.5253195,1.51712182,1.51183643,18.09,0,6.9
1.5253195,1.51712182,1.51183643,18.11,0,7.01
1.5253195,1.51712182,1.51183643,19.69,0,7
1.5253195,1.51712182,1.51183643,20.67,0,4.9
1.5253195,1.51712182,1.51183643,20.67,0,5.6
1.5253195,1.51712182,1.51183643,20.67,0,5.9
1.5253195,1.51712182,1.51183643,25.84,0,3.23
1.5253195,1.51712182,1.51183643,25.84,0,4.9
1.5253195,1.51712182,1.51183643,25.84,0,8.5
1.5253195,1.51712182,1.51183643,26.25,0,5
1.5253195,1.51712182,1.51183643,30.08,-30.08,5.3
1.5253195,1.51712182,1.51183643,31.01,0,4.5
1.5253195,1.51712182,1.51183643,31.01,0,4.7
1.5253195,1.51712182,1.51183643,31.01,0,6
1.5253195,1.51712182,1.51183643,31.03,0,9.31
1.5253195,1.51712182,1.51183643,32.82,0,4.75
1.5253195,1.51712182,1.51183643,35.09,-35.09,6.6
1.5253195,1.51712182,1.51183643,36.175,0,6
1.5253195,1.51712182,1.51183643,36.18,0,3
1.5253195,1.51712182,1.51183643,38.76,0,3.5
1.5253195,1.51712182,1.51183643,38.76,0,4.5
1.5253195,1.51712182,1.51183643,38.76,0,6.1
1.5253195,1.51712182,1.51183643,38.76,0,11
1.5253195,1.51712182,1.51183643,38.76,0,32.62
1.5253195,1.51712182,1.51183643,39.38,0,4
1.5253195,1.51712182,1.51183643,40.42,-40.42,5.3
1.5253195,1.51712182,1.51183643,40.67,-40.67,5.3
1.5253195,1.51712182,1.51183643,41.344,0,8
1.5253195,1.51712182,1.51183643,41.48,0,2.35
1.5253195,1.51712182,1.51183643,43.93,0,4.3
1.5253195,1.51712182,1.51183643,45.94,0,4
1.5253195,1.51712182,1.51183643,50.56,-50.56,6.55
1.5253195,1.51712182,1.51183643,50.8,-50.8,5
1.5253195,1.51712182,1.51183643,51.08,-51.08,3.5
1.5253195,1.51712182,1.51183643,51.68,0,3
1.5253195,1.51712182,1.51183643,51.68,0,4.3
1.5253195,1.51712182,1.51183643,51.68,0,4.5
1.5253195,1.51712182,1.51183643,51.68,0,6
1.5253195,1.51712182,1.51183643,51.68,0,7
1.5253195,1.51712182,1.51183643,51.68,0,10
1.5253195,1.51712182,1.51183643,52.51,0,4
1.5253195,1.51712182,1.51183643,60.56,-60.56,8.8
1.5253195,1.51712182,1.51183643,61.15,-61.15,5
1.5253195,1.51712182,1.51183643,61.33,-61.33,4
1.5253195,1.51712182,1.51183643,62.02,0,6
1.5253195,1.51712182,1.51183643,64.6,0,3
1.5253195,1.51712182,1.51183643,64.6,0,10
1.5253195,1.51712182,1.51183643,64.62,0,3.5
1.5253195,1.51712182,1.51183643,64.62,0,10
1.5253195,1.51712182,1.51183643,71.08,-71.08,7.5
1.5253195,1.51712182,1.51183643,76.66,-76.66,3.5
1.5253195,1.51712182,1.51183643,76.67,-76.67,4.96
1.5253195,1.51712182,1.51183643,77.52,0,3
1.5253195,1.51712182,1.51183643,77.52,0,9
1.5253195,1.51712182,1.51183643,77.52,0,11.45
1.5253195,1.51712182,1.51183643,77.55,0,3.5
1.5253195,1.51712182,1.51183643,77.5707521548,0,21
1.5253195,1.51712182,1.51183643,81.3,-81.3,8
1.5253195,1.51712182,1.51183643,82,-82,4
1.5253195,1.51712182,1.51183643,90.44,0,9
1.5253195,1.51712182,1.51183643,90.47,0,3.5
1.5253195,1.51712182,1.51183643,101.63,-101.63,10
1.5253195,1.51712182,1.51183643,101.98,-101.98,8
1.5253195,1.51712182,1.51183643,102.5,-102.5,5
1.5253195,1.51712182,1.51183643,103,-103,4
1.5253195,1.51712182,1.51183643,103.36,0,3.2
1.5253195,1.51712182,1.51183643,103.36,0,5
1.5253195,1.51712182,1.51183643,103.36,0,5.07
1.5253195,1.51712182,1.51183643,103.36,0,8.74
1.5253195,1.51712182,1.51183643,122.83,-122.83,7
1.5253195,1.51712182,1.51183643,123.17,-123.17,5
1.5253195,1.51712182,1.51183643,128.65,-128.65,3.5
1.5253195,1.51712182,1.51183643,129.2,0,3
1.5253195,1.51712182,1.51183643,129.2,0,8
1.5253195,1.51712182,1.51183643,129.21,0,4.94
1.5253195,1.51712182,1.51183643,153.49,-153.49,9
1.5253195,1.51712182,1.51183643,154.52,-154.52,3.4
1.5253195,1.51712182,1.51183643,155.04,0,3
1.5253195,1.51712182,1.51183643,155.04,0,5
1.5253195,1.51712182,1.51183643,180.4,-180.4,3.2
1.5253195,1.51712182,1.51183643,205.35,-205.35,8
1.5253195,1.51712182,1.51183643,205.86,-205.86,5.05
1.5253195,1.51712182,1.51183643,205.865,-205.865,5
1.5253195,1.51712182,1.51183643,206.72,0,3.2
1.5253195,1.51712182,1.51183643,206.72,0,5
1.5253195,1.51712182,1.51183643,257.57,-257.57,4.93
1.5253195,1.51712182,1.51183643,258.4,0,3.2
1.5253195,1.51712182,1.51183643,258.4,0,5
1.5253195,1.51712182,1.51183643,258.4,0,8
1.5253195,1.51712182,1.51183643,387.6,0,3.2
1.5253195,1.51712182,1.51183643,412.09,-412.09,8
1.53185786,1.52283834,1.51717655,41.84,0,8
1.53185786,1.52283834,1.51717655,52.3,0,7
1.53185786,1.52283834,1.51717655,82.29,-82.29,8
1.53185786,1.52283834,1.51717655,103.21,-103.21,8
1.53185786,1.52283834,1.51717655,104.6,0,3.2
1.53185786,1.52283834,1.51717655,104.6,0,5
1.53185786,1.52283834,1.51717655,207.93,-207.93,8
1.53185786,1.52283834,1.51717655,208.34,-208.34,5
1.53185786,1.52283834,1.51717655,209.2,0,3.2
1.53185786,1.52283834,1.51717655,417.54,-417.54,5
1.68544285,1.67059135,1.66167619,20.1,0,4.5
1.69591678,1.67351924,1.6609255,16.82,0,8
1.69591678,1.67351924,1.6609255,31.94,-31.94,8
1.69591678,1.67351924,1.6609255,33.63,0,6.35
1.69591678,1.67351924,1.6609255,39.22,-39.22,5.5
1.77942453,1.76865999,1.76161565,31.62,0,4.7
1.77942453,1.76865999,1.76161565,39.61,0,4.1
1.77942453,1.76865999,1.76161565,47.64,0,3.7
1.77942453,1.76865999,1.76161565,62.37,0,3.3
1.77942453,1.76865999,1.76161565,124.74,0,2.7
1.77942453,1.76865999,1.76161565,311.9,0,2.3
1.81916392,1.78590164,1.76783484,-39.78,39.78,2.5
1.81916392,1.78590164,1.76783484,-31.82,31.82,2
1.81916392,1.78590164,1.76783484,-27.465,0,3.5
1.81916392,1.78590164,1.76783484,-23.54,0,3.5
1.81916392,1.78590164,1.76783484,-19.62,0,3.5
1.81916392,1.78590164,1.76783484,15.7,0,4.6
1.81916392,1.78590164,1.76783484,19.62,0,4
1.81916392,1.78590164,1.76783484,19.93,0,7
1.81916392,1.78590164,1.76783484,23.54,0,6.9
1.81916392,1.78590164,1.76783484,23.541,0,6.9
1.81916392,1.78590164,1.76783484,27.465,0,8
1.81916392,1.78590164,1.76783484,30.25,-30.25,5
1.81916392,1.78590164,1.76783484,31.389,0,8.7
1.81916392,1.78590164,1.76783484,31.39,0,5
1.81916392,1.78590164,1.76783484,31.39,0,8.7
1.81916392,1.78590164,1.76783484,38.34,-38.34,4
1.81916392,1.78590164,1.76783484,39.2,0,12
1.81916392,1.78590164,1.76783484,39.24,0,12
1.81916392,1.78590164,1.76783484,45.61,-45.61,6.5
1.81916392,1.78590164,1.76783484,60.85,-60.85,8.5
1.81916392,1.78590164,1.76783484,74.78,-74.78,16
